customer_id,kyc_refresh_due_date,aml_risk_rating,pep_status_flag,crs_tax_residency,fatca_classification,updated_at
685bd6d4-82f6-458b-a23d-548051ea4d99,2027-09-05,High,false,NG,Compliant,2026-02-20T10:56:27.123Z
d68bd224-9b19-46d7-a5c4-2cf87d57f53e,2027-02-03,Medium,false,AG,Compliant,2026-02-20T10:56:27.123Z
c4e0bf85-6efc-4750-baa4-313b941ea804,2026-10-19,Medium,false,TW,Compliant,2026-02-20T10:56:27.123Z
ca0f0da3-db08-470b-a623-b1ac96ceb6db,2027-12-26,Low,false,MR,Compliant,2026-02-20T10:56:27.123Z
e1396393-f54b-49ae-ad1e-05e2c6894f84,2026-06-04,High,false,UG,Compliant,2026-02-20T10:56:27.123Z
999e8191-0688-40c2-aaeb-1561a2362b76,2027-12-23,Low,false,AU,Compliant,2026-02-20T10:56:27.123Z
21a70b25-cf36-4179-9fc8-3aed650059bf,2027-11-06,High,false,WF,Compliant,2026-02-20T10:56:27.123Z
f449291c-9de3-42f6-921a-c605586853e7,2026-10-02,High,false,BA,Compliant,2026-02-20T10:56:27.123Z
8cd45873-2111-407e-8fe3-82f9e99f94a4,2027-09-21,High,false,LY,Compliant,2026-02-20T10:56:27.123Z
9a3a5039-d975-43ff-80aa-0104110efbaa,2026-11-02,Medium,true,GI,Compliant,2026-02-20T10:56:27.123Z
6c31d68f-f23b-4f29-95fd-418c95d9d5a0,2027-04-04,Medium,false,SH,Compliant,2026-02-20T10:56:27.123Z
d9ecf041-bb0b-4f1a-a65e-4777e926c4ec,2026-11-02,High,false,TO,Compliant,2026-02-20T10:56:27.123Z
fedbcd9f-26b9-4998-8ff0-f95a0921082f,2027-10-24,Medium,false,MW,Compliant,2026-02-20T10:56:27.123Z
b4eb4aa8-00ca-4bcf-9aa1-83de97455871,2028-01-26,Low,false,TM,Compliant,2026-02-20T10:56:27.123Z
4cae7b7e-7e0b-4900-8d88-b521101d6fbd,2026-10-26,Medium,false,ML,Compliant,2026-02-20T10:56:27.123Z
f9dc2fd7-1514-47a7-9f1f-850e810daa9f,2027-02-19,Medium,false,US,Compliant,2026-02-20T10:56:27.123Z
04d99ed8-012d-4545-94af-43d51db1cbb3,2027-10-15,Medium,false,VG,Compliant,2026-02-20T10:56:27.123Z
07c8362c-046a-4ca9-9050-87c19e4d369b,2026-02-28,Low,false,HR,Compliant,2026-02-20T10:56:27.123Z
bf2423d3-2a9a-4f6f-baa2-8cea32515e6e,2027-06-12,High,false,MK,Compliant,2026-02-20T10:56:27.123Z
ec5f8cd0-2398-4e3b-9d42-70e9ce71b6de,2026-03-04,Low,false,TG,Compliant,2026-02-20T10:56:27.123Z
086fe2fd-857b-47fb-bbc7-6d009286f2e3,2027-07-29,Low,false,CC,Compliant,2026-02-20T10:56:27.123Z
b1bb014a-9f47-4c4f-8258-b94c68a0a2c6,2027-12-19,Low,false,SD,Compliant,2026-02-20T10:56:27.123Z
c81a94ba-941a-4bd4-80e7-e79aba01a412,2027-01-27,Low,false,CL,Compliant,2026-02-20T10:56:27.123Z
2f328674-a425-44b7-b815-66d8b7976bb6,2026-08-09,Medium,false,AL,Compliant,2026-02-20T10:56:27.123Z
051f21b0-1edf-499b-8f4d-239cc88c24a9,2026-04-12,High,false,MS,Compliant,2026-02-20T10:56:27.123Z
87f6cabf-36c2-4bf0-967b-4804fce8e015,2028-02-10,Low,false,VE,Compliant,2026-02-20T10:56:27.123Z
8948de23-6ef5-4b42-a670-0e9b44c70ac5,2028-02-16,Medium,false,NP,Compliant,2026-02-20T10:56:27.123Z
26f48d31-8171-4a95-97a7-22d7e61587a4,2026-09-25,Low,false,CY,Compliant,2026-02-20T10:56:27.123Z
9af11776-5376-46b6-8224-960fb88f2ebf,2026-08-23,Low,true,GB,Compliant,2026-02-20T10:56:27.123Z
51a6481d-812a-439d-b294-b63a197c8076,2027-09-23,Medium,false,KE,Compliant,2026-02-20T10:56:27.123Z
dadf525d-89ad-4181-b7f6-73d623e06219,2027-07-24,Low,false,OM,Compliant,2026-02-20T10:56:27.123Z
261e3c39-8358-4e5b-b46d-f813200089f8,2027-05-25,High,false,KW,Compliant,2026-02-20T10:56:27.123Z
282da092-13d0-413c-9a43-8492d44e3ea3,2026-05-02,Low,false,ET,Compliant,2026-02-20T10:56:27.123Z
8e9e1565-3278-4079-8fa2-28d4023ac076,2026-11-05,High,false,CG,Compliant,2026-02-20T10:56:27.123Z
af0ba89c-dec6-4c0d-a39a-636c5acd49db,2026-03-07,Low,false,JE,Compliant,2026-02-20T10:56:27.123Z
c7de003f-32ca-4f04-9710-d8d955f15fd8,2026-02-22,Medium,false,NO,Compliant,2026-02-20T10:56:27.123Z
d9a75d51-5a38-4862-94d7-2b07c164b6d8,2026-06-14,High,false,PK,Compliant,2026-02-20T10:56:27.123Z
1a029b0d-e650-4496-9787-01b7facf0fa3,2026-10-14,Medium,false,MA,Compliant,2026-02-20T10:56:27.123Z
4f79b381-1ace-4b48-bd1f-8e2a656d82f4,2027-05-18,Low,false,KR,Compliant,2026-02-20T10:56:27.123Z
1eecfd8b-bd21-41fd-9e2e-a2edd1458fdc,2027-07-06,Medium,false,PA,Compliant,2026-02-20T10:56:27.124Z
ad327910-dd31-4c55-be94-97a5ac2541b5,2026-03-05,High,false,BE,Compliant,2026-02-20T10:56:27.124Z
c4f718ab-dbac-4d82-84eb-ae9b1b12e9cb,2026-06-17,Medium,false,SR,Compliant,2026-02-20T10:56:27.124Z
bf066e10-38ef-4751-8cbf-1d9ed8a0f702,2026-12-12,Medium,false,SH,Compliant,2026-02-20T10:56:27.124Z
a0be6005-a2b5-42c3-9fd5-07472c161a0d,2026-04-23,High,false,MG,Compliant,2026-02-20T10:56:27.124Z
503bebfc-150d-4dd1-9b07-90602c2c6f75,2027-05-20,High,false,AS,Compliant,2026-02-20T10:56:27.124Z
bb53b927-52b4-484c-95c3-23ca9e0473ad,2028-01-18,High,false,VC,Compliant,2026-02-20T10:56:27.124Z
4c7bbcc7-3b87-4e8d-9036-46871ab2c3be,2026-03-17,Medium,false,FM,Compliant,2026-02-20T10:56:27.124Z
9fe609e5-0205-4aba-8e7f-d3d35ed66634,2027-07-12,High,false,VU,Compliant,2026-02-20T10:56:27.124Z
c5290864-e22e-4d3c-b670-5d6628d4bec4,2027-04-13,High,false,VE,Compliant,2026-02-20T10:56:27.124Z
09d98378-2743-4316-bbf8-843020bba14e,2028-02-03,High,true,NE,Compliant,2026-02-20T10:56:27.124Z
52c1f127-8b8c-476a-83c9-8d133db82c64,2027-02-19,Low,false,BZ,Compliant,2026-02-20T10:56:27.124Z
67f2f89c-d3e9-4472-8453-5cf7bccbfd04,2027-05-08,Medium,false,AE,Compliant,2026-02-20T10:56:27.124Z
7953d6e9-ccd4-4129-8c44-7be6f8a8ae38,2028-01-29,Medium,true,EC,Compliant,2026-02-20T10:56:27.124Z
e1e2a047-7441-4d5f-8bb5-f66ffeb39de6,2026-09-13,High,false,VN,Compliant,2026-02-20T10:56:27.124Z
8480ba92-2620-4b00-b52e-2e7c6f0ca4bf,2026-07-14,Low,false,MX,Compliant,2026-02-20T10:56:27.124Z
30c4701f-3901-4a0a-b4ef-706da432225b,2027-08-08,High,false,WS,Compliant,2026-02-20T10:56:27.124Z
657a0e26-44be-4674-a79a-b517f82ac16a,2027-09-02,Low,false,GY,Compliant,2026-02-20T10:56:27.124Z
01720b7c-d3ae-4999-83eb-fcf12f66d9fa,2027-03-11,Medium,false,TO,Compliant,2026-02-20T10:56:27.124Z
14006875-ae18-4f4f-8eaa-53fea31d4d08,2026-09-07,Low,false,JM,Compliant,2026-02-20T10:56:27.124Z
673f6c20-89a7-4fc0-9191-b09f91fb7800,2026-11-11,Medium,false,TN,Compliant,2026-02-20T10:56:27.124Z
bbf0b0e4-38a2-40d0-a72d-dd56e88bae8e,2026-02-26,Medium,false,GI,Compliant,2026-02-20T10:56:27.124Z
61d555f9-4938-4b31-874f-01b24d5010d9,2027-11-12,High,false,CR,Compliant,2026-02-20T10:56:27.124Z
e522974b-2a90-4a17-aac2-8084b5f8394f,2027-08-07,Medium,false,KG,Compliant,2026-02-20T10:56:27.124Z
ce289482-a0e8-4278-8bcd-37670391a06d,2026-05-20,High,false,HR,Compliant,2026-02-20T10:56:27.124Z
3bd04166-10d2-49f7-b280-c6ed673e5b85,2026-09-10,Low,false,AD,Compliant,2026-02-20T10:56:27.124Z
c57608b4-05c9-4455-931a-ede03853a796,2027-05-20,High,false,SV,Compliant,2026-02-20T10:56:27.124Z
051b3ad7-33c4-476f-ad34-41660c29f2c6,2027-06-26,Low,false,AM,Compliant,2026-02-20T10:56:27.124Z
1e78a897-dec1-4416-80fe-6451acf6a28b,2027-08-30,Low,false,GQ,Compliant,2026-02-20T10:56:27.124Z
4ef4a76f-fcb4-436a-a9b6-0952078c0939,2027-01-27,Medium,false,BZ,Compliant,2026-02-20T10:56:27.124Z
f5c3aea5-bd1e-4e27-a467-8fd3bd17b162,2026-11-25,Medium,true,GL,Compliant,2026-02-20T10:56:27.124Z
dafb1d57-1340-48fb-82d2-0b9a3c32e6e3,2026-08-11,Medium,false,SC,Compliant,2026-02-20T10:56:27.124Z
9c5488fb-e6ae-4e28-982a-da953a67d343,2026-09-11,Medium,false,CD,Compliant,2026-02-20T10:56:27.124Z
68be4681-d767-4b81-b3b4-b504a508cb2f,2026-11-08,Medium,false,HU,Compliant,2026-02-20T10:56:27.124Z
055b9129-76e1-481d-a757-df34cfd230f5,2027-05-05,High,false,NA,Compliant,2026-02-20T10:56:27.124Z
6467f874-3c66-4895-8f98-ef1281164e10,2026-09-15,Medium,false,AU,Compliant,2026-02-20T10:56:27.124Z
b880c926-259f-4418-aa4e-655cc540d1d3,2027-01-13,High,false,QA,Compliant,2026-02-20T10:56:27.124Z
7e438583-b693-4bf3-9c46-4ec7ae696385,2027-11-22,High,false,NF,Compliant,2026-02-20T10:56:27.124Z
9b9ddfe0-ae9b-4d73-aaf2-f16483330782,2026-11-20,High,true,AZ,Compliant,2026-02-20T10:56:27.124Z
38f249d3-a8ee-4325-874f-75851e23a3f6,2026-05-21,Low,false,AM,Compliant,2026-02-20T10:56:27.124Z
0597ba99-afa9-4723-a62d-0ce3cdbf06ab,2026-04-22,High,false,CD,Compliant,2026-02-20T10:56:27.124Z
eb170782-2028-49fe-8194-dd0f016bb537,2027-10-23,Low,false,AL,Compliant,2026-02-20T10:56:27.124Z
e551566d-7372-4f5e-9332-7964c41cfa4d,2027-09-06,Medium,false,SJ,Compliant,2026-02-20T10:56:27.124Z
1cd62ac3-9d51-41bf-b5f8-709774e8a583,2026-03-23,Low,false,LY,Compliant,2026-02-20T10:56:27.124Z
145ce793-deaa-4a68-8e95-22ee73f696b4,2027-01-19,Medium,false,HR,Compliant,2026-02-20T10:56:27.124Z
3b0f78a3-d354-4c30-bde6-51f3c66abae6,2026-06-14,High,false,GS,Compliant,2026-02-20T10:56:27.124Z
2696cc17-ddfd-4390-b826-b48cf228b45e,2026-05-22,Medium,false,LK,Compliant,2026-02-20T10:56:27.124Z
e4bbd64c-f30e-4c8a-9b51-7c31440eefdb,2027-04-02,Medium,false,EH,Compliant,2026-02-20T10:56:27.124Z
c54145cb-3a4e-4766-9ede-32a5fb39d6ef,2027-01-29,Medium,false,BJ,Compliant,2026-02-20T10:56:27.124Z
8ad125c5-59e7-4db9-bd2b-db89f7f89c89,2027-11-24,Medium,false,RO,Compliant,2026-02-20T10:56:27.124Z
744b9fe4-bf72-4374-a76c-ec55c8a95079,2027-02-03,Low,false,AO,Compliant,2026-02-20T10:56:27.124Z
14c98bd5-f81e-4488-8dc5-081937064340,2028-01-21,Low,false,AM,Compliant,2026-02-20T10:56:27.124Z
d1843644-4ec6-49df-9303-b4e0e55f40d1,2026-10-29,Low,false,UM,Compliant,2026-02-20T10:56:27.124Z
872e1cf2-2c4d-416c-ab06-7439914ba58a,2027-06-27,Low,false,RO,Compliant,2026-02-20T10:56:27.124Z
8df744a9-d8d1-44dd-a824-308bf1ce2a21,2028-02-19,Medium,false,CA,Compliant,2026-02-20T10:56:27.124Z
0fd583c3-39ff-4398-9ce4-b3afacf2a34f,2026-07-19,High,false,BO,Compliant,2026-02-20T10:56:27.124Z
42b1d42a-7faf-41ac-9853-178a04f017c6,2026-08-27,High,false,AX,Compliant,2026-02-20T10:56:27.124Z
f12b3f34-4703-4b24-8608-d1f92f0ee11e,2026-02-28,Low,false,MU,Compliant,2026-02-20T10:56:27.124Z
8bebd30a-85fd-4b25-ac05-e81e16cbf741,2027-05-20,Low,false,VA,Compliant,2026-02-20T10:56:27.124Z
9c964de0-ba05-4bc5-abde-c80d1f4ab307,2028-02-04,High,false,IL,Compliant,2026-02-20T10:56:27.124Z
d33d05a7-1270-4f1b-a51f-8b0a4bc97a8f,2027-12-15,Low,false,CN,Compliant,2026-02-20T10:56:27.125Z
4cd77af3-9d9b-443a-85bb-a68b5013ab71,2027-05-18,High,false,BN,Compliant,2026-02-20T10:56:27.125Z
774002d7-22fe-4046-bf4c-9ee91e383c15,2027-06-01,High,false,FK,Compliant,2026-02-20T10:56:27.125Z
95ffea4d-d111-4e05-b352-8b5dd7c7e398,2026-11-30,Medium,false,CD,Compliant,2026-02-20T10:56:27.125Z
879edbae-9df9-4d25-a980-0eb31036f241,2027-01-19,Medium,false,BL,Compliant,2026-02-20T10:56:27.125Z
2758497a-1b67-4657-9e86-b9da0a2e2eea,2026-06-07,High,false,MM,Compliant,2026-02-20T10:56:27.125Z
4a33a57f-675a-458f-bb98-65dc5e2c9bbc,2026-03-14,Medium,false,CF,Compliant,2026-02-20T10:56:27.125Z
db25341c-5a59-4960-9f46-241fd2a7d094,2026-07-23,High,false,GB,Compliant,2026-02-20T10:56:27.125Z
38722f78-6c41-4f99-8c25-568d0a879af4,2026-02-25,High,false,MT,Compliant,2026-02-20T10:56:27.125Z
25ca4500-d5e7-4ec2-96b8-7f53f775b297,2026-03-03,High,false,BO,Compliant,2026-02-20T10:56:27.125Z
9d389f9d-02c7-4fe8-a6b4-57c3331d7af9,2026-08-24,Low,false,SZ,Compliant,2026-02-20T10:56:27.125Z
53d6ff31-ce70-422a-aabc-5b19803cf463,2027-01-10,Low,false,NE,Compliant,2026-02-20T10:56:27.125Z
00efbaf0-b93d-4383-b0a7-112c2e444f39,2026-09-23,High,false,DJ,Compliant,2026-02-20T10:56:27.125Z
c3d97857-a159-4f47-8b8e-4d10cfa2b29b,2027-04-23,High,false,SR,Compliant,2026-02-20T10:56:27.125Z
03dbfeb3-82ed-471f-9e8d-70fd126bcd0b,2026-07-27,Low,false,TO,Compliant,2026-02-20T10:56:27.125Z
95d15e48-e637-45d7-bba3-4c06560a4283,2026-10-27,Medium,false,AS,Compliant,2026-02-20T10:56:27.125Z
b0777f7d-4fcb-407e-a34d-de77202743ad,2027-06-04,High,false,NR,Compliant,2026-02-20T10:56:27.125Z
f90082e2-361d-4fab-b90d-fcba0293344a,2027-01-02,Medium,true,NO,Compliant,2026-02-20T10:56:27.125Z
dca121d8-9454-45fd-aad9-5923b1842638,2027-09-25,High,true,BI,Compliant,2026-02-20T10:56:27.125Z
abbb35f3-1f95-43fa-a349-a21aff28d923,2027-08-17,Low,false,MR,Compliant,2026-02-20T10:56:27.125Z
4819d7e9-e1ae-4c2d-aeed-a89c9461fe6c,2026-07-16,Medium,false,IS,Compliant,2026-02-20T10:56:27.125Z
1f20dd82-22c8-4a66-beb2-846b5db775b2,2027-10-22,Medium,false,LT,Compliant,2026-02-20T10:56:27.125Z
9c9c2e97-1738-405b-965e-7f5e5a6d11a5,2027-10-18,High,false,VE,Compliant,2026-02-20T10:56:27.125Z
7770a9d0-322f-4ba6-94e6-5b2c706ea8f0,2027-02-21,High,false,GF,Compliant,2026-02-20T10:56:27.125Z
dc05c808-6020-40b9-984d-9b084a8b41d7,2027-08-04,High,false,TN,Compliant,2026-02-20T10:56:27.125Z
7c59ff41-1cac-4d35-a2b6-6ed295676cd7,2026-11-09,Medium,false,TW,Compliant,2026-02-20T10:56:27.125Z
ccaebea0-ebff-4d49-a667-c47f728c4cb8,2026-04-30,Medium,false,AF,Compliant,2026-02-20T10:56:27.125Z
92387e02-bd79-40f0-8627-63f407d13ef0,2026-10-17,Low,false,CX,Compliant,2026-02-20T10:56:27.125Z
0d7692ef-6554-474a-9a34-36e5a595c82d,2026-05-27,High,false,LR,Compliant,2026-02-20T10:56:27.125Z
bcbc73c5-5983-46a9-8970-ed3039aed257,2027-12-28,Medium,false,MN,Compliant,2026-02-20T10:56:27.125Z
841e3146-0016-4f6e-8df3-cd081be21fcf,2026-04-22,High,false,LA,Compliant,2026-02-20T10:56:27.125Z
6c71c775-ef87-4290-a671-954337d9e664,2027-07-18,High,false,GN,Compliant,2026-02-20T10:56:27.125Z
1d8c5599-7f88-4006-af74-cd1e4f33798d,2026-10-19,Medium,false,BI,Compliant,2026-02-20T10:56:27.125Z
6bcf31da-4b46-4803-8809-51e7b0704faa,2026-05-10,High,false,AU,Compliant,2026-02-20T10:56:27.125Z
e776949e-d8fd-41c2-aa23-795bf1862955,2026-08-11,High,false,IL,Compliant,2026-02-20T10:56:27.125Z
43d20f43-e7a1-4504-8510-70dbc0b85481,2026-09-05,Low,false,SG,Compliant,2026-02-20T10:56:27.125Z
95352b56-ffb9-49c2-8f6a-96ea3363a530,2027-11-25,Medium,false,GP,Compliant,2026-02-20T10:56:27.125Z
5ae88315-1338-4f66-9e1c-013f1d9ea865,2026-11-22,High,false,NO,Compliant,2026-02-20T10:56:27.125Z
9ec0eea4-7764-41a9-8e92-e21feadccfd5,2026-03-01,Medium,false,KP,Compliant,2026-02-20T10:56:27.125Z
098c1755-9e3f-4dac-9545-0a75b42df1cf,2027-11-12,High,false,TO,Compliant,2026-02-20T10:56:27.125Z
27acc9ea-7d83-49de-9c31-469038b294d6,2026-10-04,High,false,AW,Compliant,2026-02-20T10:56:27.125Z
feba67de-ad8a-4275-a8f6-ac7ec63bed40,2027-05-11,High,false,SO,Compliant,2026-02-20T10:56:27.125Z
433e7b9b-28c6-49bb-90cc-031e1d0958ff,2028-01-10,Low,true,CN,Compliant,2026-02-20T10:56:27.125Z
9440867a-40e0-4846-acfb-0419a29d5fbc,2026-06-12,High,false,HT,Compliant,2026-02-20T10:56:27.125Z
612e90fa-ef00-49f0-b549-2891ec393497,2026-09-23,Medium,false,PR,Compliant,2026-02-20T10:56:27.125Z
b8e927bd-e632-4b51-a5a6-91afa4631850,2027-11-11,Low,false,BH,Compliant,2026-02-20T10:56:27.125Z
a405a258-f0aa-4ca1-838e-d2cf3b7f007e,2026-10-06,Medium,true,GF,Compliant,2026-02-20T10:56:27.125Z
ecddff52-0b93-458d-ae9a-cd8e08b2378d,2027-12-11,Medium,false,BY,Compliant,2026-02-20T10:56:27.125Z
c0878941-e2d2-4cb5-9c4c-32847e8f385a,2028-02-11,Low,false,KE,Compliant,2026-02-20T10:56:27.125Z
e49373f0-cc53-4f28-966e-82d704c2a3c4,2027-06-10,Low,false,TO,Compliant,2026-02-20T10:56:27.125Z
cf7d1ab4-97b2-4957-bfde-797241b7f729,2027-11-02,Medium,false,SN,Compliant,2026-02-20T10:56:27.125Z
df683416-bd2b-47df-a1d3-6989bc9584ad,2026-08-19,Medium,false,IN,Compliant,2026-02-20T10:56:27.125Z
951b747e-7265-4ede-98b2-8818406fe886,2027-07-23,Low,false,VI,Compliant,2026-02-20T10:56:27.125Z
59c75e26-bcf2-469c-ba7e-e2c11b00c2ab,2027-06-01,Low,false,AU,Compliant,2026-02-20T10:56:27.125Z
4c6704ed-f2b0-43c9-a6e4-1c0ee80e2f37,2027-12-03,Low,false,PH,Compliant,2026-02-20T10:56:27.125Z
03bc4a91-e86c-4e0b-8814-d41aa1480b06,2027-08-04,Medium,false,GQ,Compliant,2026-02-20T10:56:27.125Z
d25af86f-7eeb-4594-80cf-a12e66b260d1,2026-08-25,Low,false,AO,Compliant,2026-02-20T10:56:27.125Z
e4b1081f-421f-43fd-8862-12c2dbd6d4eb,2027-11-30,High,false,PY,Compliant,2026-02-20T10:56:27.125Z
cffea570-bd40-47af-aaf8-5841f403b112,2026-07-01,Medium,false,YE,Compliant,2026-02-20T10:56:27.125Z
19a3fa77-cce1-4bc5-9652-1f51de7ad3b6,2028-01-05,High,false,VI,Compliant,2026-02-20T10:56:27.125Z
586bfc9f-330a-4e82-bbc1-924e52cded95,2026-03-13,Medium,false,AM,Compliant,2026-02-20T10:56:27.125Z
2a092738-b52d-4863-902c-b7ad0bcbfc87,2026-07-21,Low,false,EE,Compliant,2026-02-20T10:56:27.126Z
daebc065-f4f5-432c-a2c4-ba9d6841f3cf,2027-02-09,Medium,false,ES,Compliant,2026-02-20T10:56:27.126Z
09596992-b61e-4cca-8c48-2b8652e7753d,2026-08-03,Medium,false,BV,Compliant,2026-02-20T10:56:27.126Z
d758cabc-5b7b-4d63-9c82-2b09175dcc57,2026-09-25,High,false,BA,Compliant,2026-02-20T10:56:27.126Z
bca752fd-58a5-4ad4-96dd-ffcec1bd7088,2027-05-24,Medium,false,US,Compliant,2026-02-20T10:56:27.126Z
6bb57ffe-0c6b-4787-a461-5bf8a7b2c4ef,2027-01-05,Medium,false,MV,Compliant,2026-02-20T10:56:27.126Z
b4c64645-217c-46a8-a3e0-c7f79b0888c6,2027-08-31,Low,false,CX,Compliant,2026-02-20T10:56:27.126Z
d268a8b2-0f82-4b1e-9649-0a11ba37d17b,2026-12-26,Low,false,ZM,Compliant,2026-02-20T10:56:27.126Z
71f93dc0-54b9-4d24-91f4-aa866e8d7142,2028-02-17,Medium,false,CC,Compliant,2026-02-20T10:56:27.126Z
1bf811e1-32b7-418d-adf2-f5654e1749c6,2027-12-29,High,false,BO,Compliant,2026-02-20T10:56:27.126Z
3500c978-3451-4ef5-be83-fd0c6ee3e416,2027-03-03,High,false,FR,Compliant,2026-02-20T10:56:27.126Z
72a97b03-8ad6-441d-99fd-af2a2fce2b13,2027-02-06,Medium,false,SG,Compliant,2026-02-20T10:56:27.126Z
ef3c637c-30a5-4b05-88c3-5f3d435d9332,2026-02-22,High,false,SB,Compliant,2026-02-20T10:56:27.126Z
ca996df5-b3c4-44a1-9a3d-ec4e1c371a48,2026-03-07,Low,false,NE,Compliant,2026-02-20T10:56:27.126Z
91016c84-c696-41b2-8830-47776e508311,2027-12-16,High,false,DM,Compliant,2026-02-20T10:56:27.126Z
c7bcb1fd-cdbc-4fb1-90b7-3a1601065c8f,2026-10-03,Medium,false,AE,Compliant,2026-02-20T10:56:27.126Z
aaf2f3e6-96c6-45eb-9448-d4b7208477c7,2027-12-19,High,false,BY,Compliant,2026-02-20T10:56:27.126Z
d2aa44b3-faba-407e-855f-936306165c76,2027-11-09,Medium,false,VC,Compliant,2026-02-20T10:56:27.126Z
36b9f8c8-7fa8-4922-98e9-9f79f63cc9a0,2026-07-16,Low,false,MX,Compliant,2026-02-20T10:56:27.126Z
ed11cdca-c37d-4d8b-a6da-d410ba5711ec,2026-12-30,Low,false,VA,Compliant,2026-02-20T10:56:27.126Z
a713617a-bb32-4ab0-b0a7-55a5072d6844,2028-02-13,High,false,PT,Compliant,2026-02-20T10:56:27.126Z
7c0cc072-c1dc-4d1d-9f5e-38f8cb2d756d,2027-12-22,Medium,false,BS,Compliant,2026-02-20T10:56:27.126Z
1ce175f7-372b-438d-aea9-3dc3bbff7121,2026-07-30,High,false,GW,Compliant,2026-02-20T10:56:27.126Z
99ccd40b-30db-4810-b180-1b2bd31b57b2,2027-05-12,Low,false,AZ,Compliant,2026-02-20T10:56:27.126Z
c17394be-f173-450a-b862-ff2840937436,2026-04-28,Low,false,GB,Compliant,2026-02-20T10:56:27.126Z
d0cdacc3-4386-430d-9723-45f11b7be0a2,2026-02-23,Medium,false,KZ,Compliant,2026-02-20T10:56:27.126Z
7347e334-0255-498c-9430-8c538126bc11,2026-05-10,Medium,false,PA,Compliant,2026-02-20T10:56:27.126Z
3a611166-0fa1-4dfd-b7a8-579dfe54ea21,2028-01-12,Medium,false,MR,Compliant,2026-02-20T10:56:27.126Z
dd7c744c-bb57-45e8-aa63-d30dd1d8cdc6,2026-10-29,High,false,AZ,Compliant,2026-02-20T10:56:27.126Z
f53a0883-a1ae-42e5-b3ff-fe27db4d0c06,2026-08-06,High,false,CW,Compliant,2026-02-20T10:56:27.126Z
d1c77df0-d514-42f9-ba4e-2e96a9348481,2026-12-24,High,false,VU,Compliant,2026-02-20T10:56:27.126Z
89848736-c92a-40b3-906c-eb65af93ae4d,2028-01-12,High,false,AF,Compliant,2026-02-20T10:56:27.126Z
519a1653-940e-49f0-b414-7c3d43e9f351,2027-01-25,Medium,false,MO,Compliant,2026-02-20T10:56:27.126Z
5a8a3f2b-a36a-4b10-a4d8-71b2f62acaeb,2027-10-28,Medium,false,VI,Compliant,2026-02-20T10:56:27.126Z
99b2f62a-87d8-44be-922c-00b9d3314e39,2027-12-06,Medium,true,SG,Compliant,2026-02-20T10:56:27.126Z
6bef7f31-e35a-4e14-ad1a-13700fec538e,2028-01-23,Medium,false,AO,Compliant,2026-02-20T10:56:27.126Z
6fd3e97b-d493-4a06-827e-d600f00cb103,2027-05-06,Low,false,MV,Compliant,2026-02-20T10:56:27.126Z
32da5cc9-1ca6-4818-b7ae-d54acdd652e1,2026-06-21,Low,false,WS,Compliant,2026-02-20T10:56:27.126Z
4a4b0979-2b8d-4e66-b13b-0c08614c4b0b,2027-05-30,High,false,CO,Compliant,2026-02-20T10:56:27.126Z
bab5c1a4-6231-46ce-b5e7-7ca8ce1e7956,2028-01-16,Low,false,CY,Compliant,2026-02-20T10:56:27.126Z
07e05b6e-9724-4c5a-a88a-ecaa77082d36,2026-12-12,Medium,false,MP,Compliant,2026-02-20T10:56:27.126Z
64a8917e-e6ed-4d25-9099-4365b1398dcd,2026-05-30,Low,false,BF,Compliant,2026-02-20T10:56:27.126Z
c2e9cf86-f7c3-492f-866f-5a510036b6c6,2026-10-28,Medium,true,SS,Compliant,2026-02-20T10:56:27.126Z
38864ccd-8984-4e27-9642-251ea9c773d2,2026-08-24,High,false,UM,Compliant,2026-02-20T10:56:27.126Z
f3fef79b-a61d-4603-a167-c794e3d330c4,2027-11-12,Low,false,QA,Compliant,2026-02-20T10:56:27.126Z
aa399e9b-a24f-4c24-beb8-a42ae66fd799,2026-12-19,High,false,GR,Compliant,2026-02-20T10:56:27.126Z
7fdbe17c-82a5-406c-b1fe-653ab6b2a058,2026-10-01,Medium,false,BM,Compliant,2026-02-20T10:56:27.126Z
67a1399b-f97e-4c51-b500-fc4b32f57002,2026-08-14,Low,false,SM,Compliant,2026-02-20T10:56:27.126Z
bfe95bd4-c476-4888-ba11-7c90df8d216f,2026-07-11,Medium,false,SH,Compliant,2026-02-20T10:56:27.126Z
9612908b-804c-4e88-aed0-11041ee7d51e,2027-02-23,Medium,false,GW,Compliant,2026-02-20T10:56:27.126Z
ad455732-a090-4fd8-ab49-9a73a483d324,2027-08-11,Low,false,EE,Compliant,2026-02-20T10:56:27.126Z
cc10d997-3941-46fa-a2cf-ea3599dd5235,2026-09-05,High,false,TD,Compliant,2026-02-20T10:56:27.126Z
35354d13-0287-4e91-89b4-a27fd8b3daef,2027-12-04,High,false,GT,Compliant,2026-02-20T10:56:27.126Z
9b71cb27-f291-4d32-b401-bbc699ff7e59,2027-08-01,Low,false,KR,Compliant,2026-02-20T10:56:27.126Z
73d5906a-d5a3-4e70-a7f9-dfdc748fdeca,2027-01-14,High,false,MO,Compliant,2026-02-20T10:56:27.126Z
30ba1007-6a48-4382-b93f-487289733a9d,2027-11-07,Low,false,SL,Compliant,2026-02-20T10:56:27.126Z
