account_id,customer_id,product_type,product_name,currency_code,current_balance,account_status,created_at
9bcf0d1e-b0e3-4559-8b28-7c6725621117,cc21891a-b994-4b75-b936-b73838644792,Credit Card,Credit Card Account,USD,-203095,dormant,2026-02-20T10:56:27.137Z
cbb90cbd-6e4c-4835-8657-0cb6e0bda756,cc21891a-b994-4b75-b936-b73838644792,Credit Card,Credit Card Account,USD,-231919,dormant,2026-02-20T10:56:27.137Z
d2bd8611-7b23-4a9e-b33b-1533daa72eb2,cc21891a-b994-4b75-b936-b73838644792,Investment,Investment Account,USD,12854,dormant,2026-02-20T10:56:27.137Z
b9cf989b-2a82-47aa-bed3-3aae97a95d19,cc21891a-b994-4b75-b936-b73838644792,Savings,Savings Account,USD,8816,dormant,2026-02-20T10:56:27.137Z
c6e81f8b-9c3a-4c1d-99be-6dbb9399274c,1e9aad20-6214-40ba-948f-82b4fd226c22,Credit Card,Credit Card Account,USD,-182388,active,2026-02-20T10:56:27.137Z
392e953a-0833-4a72-81e0-251042b0c758,1e9aad20-6214-40ba-948f-82b4fd226c22,Investment,Investment Account,USD,9196,dormant,2026-02-20T10:56:27.137Z
8f9b30ef-0fa0-41aa-bfa9-ea7b13317efc,56e6b6b9-70b9-4e1a-be99-f04bf2bde53c,Savings,Savings Account,USD,821404,active,2026-02-20T10:56:27.137Z
3ae4b073-c38c-4d12-a25b-ad94f7aa7bf9,56e6b6b9-70b9-4e1a-be99-f04bf2bde53c,Mortgage,Mortgage Account,USD,-308163,active,2026-02-20T10:56:27.137Z
7cb38f6d-54b1-41c7-88f8-8e2cb49cda95,4864af99-1827-49fb-a327-5052972e2727,Investment,Investment Account,USD,4999520,active,2026-02-20T10:56:27.137Z
324ce889-cd5e-41bc-844f-5c1c262d7b1c,4864af99-1827-49fb-a327-5052972e2727,Checking,Checking Account,USD,4173790,dormant,2026-02-20T10:56:27.137Z
f220ef98-febc-4f37-a629-69eacd1e8d40,4864af99-1827-49fb-a327-5052972e2727,Investment,Investment Account,USD,4247055,active,2026-02-20T10:56:27.137Z
786efb53-42bb-44d5-954e-baf94ce7b1e1,4864af99-1827-49fb-a327-5052972e2727,Investment,Investment Account,USD,1180884,dormant,2026-02-20T10:56:27.137Z
da66820d-8161-492b-8796-2cab8689b242,362eda6f-d4e3-47f3-8d83-4076e636abaf,Investment,Investment Account,USD,4338,active,2026-02-20T10:56:27.137Z
d6bd22e0-d8be-4cbb-93be-0b44085043a0,362eda6f-d4e3-47f3-8d83-4076e636abaf,Checking,Checking Account,USD,18466,active,2026-02-20T10:56:27.137Z
92bf9a5e-75ea-4331-b5e9-34757a539827,362eda6f-d4e3-47f3-8d83-4076e636abaf,Investment,Investment Account,USD,26932,active,2026-02-20T10:56:27.137Z
72e727a9-2ba2-43da-9c88-e002589e61f5,362eda6f-d4e3-47f3-8d83-4076e636abaf,Investment,Investment Account,USD,6845,active,2026-02-20T10:56:27.137Z
75814043-43f5-49ac-a5a4-e7e1bc7f9469,71d436cd-987e-4870-bfe7-8ee41d46451d,Checking,Checking Account,USD,13335,dormant,2026-02-20T10:56:27.137Z
7ef4955b-da65-42b0-a4c1-0b88fd5f68d1,71d436cd-987e-4870-bfe7-8ee41d46451d,Checking,Checking Account,USD,39073,dormant,2026-02-20T10:56:27.137Z
b2cb5570-52f3-4c98-a1a3-199ee6a1c8f4,ce1bef81-89f6-4d22-b6cf-2e7405edfe74,Investment,Investment Account,USD,48285,active,2026-02-20T10:56:27.137Z
316fed48-ed3a-4f6f-b539-f891e7eec34d,ce1bef81-89f6-4d22-b6cf-2e7405edfe74,Credit Card,Credit Card Account,USD,-373957,active,2026-02-20T10:56:27.137Z
5a73cda6-a2d9-4aff-95f3-a52c393f386e,c165c31c-c04b-4d01-92d2-2bef7b74a3ee,Credit Card,Credit Card Account,USD,-24621,active,2026-02-20T10:56:27.137Z
41fad937-3232-4604-a982-7e4830efafb5,6732a454-93cc-45bf-836f-6ec67b1b1012,Investment,Investment Account,USD,1637729,dormant,2026-02-20T10:56:27.137Z
1be809c2-2624-451e-94f6-cbb042a107bd,6732a454-93cc-45bf-836f-6ec67b1b1012,Checking,Checking Account,USD,1652355,dormant,2026-02-20T10:56:27.137Z
e596b96f-bd6b-4189-8c93-83df81ab7345,6732a454-93cc-45bf-836f-6ec67b1b1012,Investment,Investment Account,USD,3377095,dormant,2026-02-20T10:56:27.137Z
caebf567-9b64-4ae5-b7de-98c5daf1e5bc,f60112e7-0d8f-47b1-b485-23889f79bcf1,Checking,Checking Account,USD,24511,active,2026-02-20T10:56:27.137Z
7906acee-3beb-482e-ba46-36b42614bbc5,f60112e7-0d8f-47b1-b485-23889f79bcf1,Mortgage,Mortgage Account,USD,-159668,dormant,2026-02-20T10:56:27.137Z
524d5e90-d009-4cfc-9872-450b7b2eba53,f60112e7-0d8f-47b1-b485-23889f79bcf1,Credit Card,Credit Card Account,USD,-24044,dormant,2026-02-20T10:56:27.137Z
927da9e4-8413-4fef-bcd7-53e3d4d8c89f,f60112e7-0d8f-47b1-b485-23889f79bcf1,Credit Card,Credit Card Account,USD,-430337,dormant,2026-02-20T10:56:27.137Z
b537c05a-65fd-4b02-b124-db3b64e385a3,b520e118-2b2a-49eb-af4b-faa136b4639c,Mortgage,Mortgage Account,USD,-143186,active,2026-02-20T10:56:27.137Z
6917a60b-2b82-4b8c-9c79-61bb1023cceb,b520e118-2b2a-49eb-af4b-faa136b4639c,Credit Card,Credit Card Account,USD,-457787,dormant,2026-02-20T10:56:27.137Z
7b84104f-7dcf-4682-a18f-23e482db951b,4482ef9f-622e-470e-acd8-0426ece44a31,Checking,Checking Account,USD,25564,active,2026-02-20T10:56:27.137Z
994b8d2a-3f3e-46cc-91ab-b4c380237da9,4482ef9f-622e-470e-acd8-0426ece44a31,Savings,Savings Account,USD,37621,active,2026-02-20T10:56:27.137Z
f91e2425-6b33-4b49-b2f6-cceaf2979ef0,4482ef9f-622e-470e-acd8-0426ece44a31,Investment,Investment Account,USD,48481,dormant,2026-02-20T10:56:27.137Z
4de9d617-efb8-42ed-a497-4ba88e0b9e65,4482ef9f-622e-470e-acd8-0426ece44a31,Investment,Investment Account,USD,21040,dormant,2026-02-20T10:56:27.137Z
749af07c-e4bc-4a5d-8f14-d0596b3878b5,dd902299-5c6e-4122-897d-e9247726c8a8,Investment,Investment Account,USD,14965,dormant,2026-02-20T10:56:27.137Z
82a0150e-8d60-41b0-bb6e-afa4ca97ec6f,dd902299-5c6e-4122-897d-e9247726c8a8,Mortgage,Mortgage Account,USD,-334244,dormant,2026-02-20T10:56:27.137Z
ff98e65b-7411-47a2-b49d-410682a2714c,370f3c40-7583-4e9d-bbba-eb46dccc9be7,Savings,Savings Account,USD,3254242,dormant,2026-02-20T10:56:27.137Z
d67bb2be-2326-44d1-bc17-a910ae6d8f8a,370f3c40-7583-4e9d-bbba-eb46dccc9be7,Checking,Checking Account,USD,4455370,dormant,2026-02-20T10:56:27.137Z
c8c1542d-3edc-4737-9a3a-8dfdae01c938,370f3c40-7583-4e9d-bbba-eb46dccc9be7,Mortgage,Mortgage Account,USD,-41482,dormant,2026-02-20T10:56:27.137Z
4185dd83-eb41-48ce-8de3-627999c12b38,370f3c40-7583-4e9d-bbba-eb46dccc9be7,Checking,Checking Account,USD,54829,active,2026-02-20T10:56:27.137Z
a3e51a11-0778-4313-b14e-384cbd20ead1,0245ac3a-3316-4429-b2f7-46a05aa9912e,Mortgage,Mortgage Account,USD,-149199,active,2026-02-20T10:56:27.137Z
8195ec54-0cc6-4c05-8ecb-3424e6ae4fe8,0245ac3a-3316-4429-b2f7-46a05aa9912e,Credit Card,Credit Card Account,USD,-200651,dormant,2026-02-20T10:56:27.137Z
9875f88b-4de5-48d4-8ab8-d3e703091bbd,0245ac3a-3316-4429-b2f7-46a05aa9912e,Mortgage,Mortgage Account,USD,-482474,dormant,2026-02-20T10:56:27.137Z
aec2c45e-1478-4e25-9e1e-056f861bb68d,0245ac3a-3316-4429-b2f7-46a05aa9912e,Investment,Investment Account,USD,3510,active,2026-02-20T10:56:27.137Z
2cacc85d-990d-41d9-a134-f8858f135183,dbd369da-74cb-4a46-a6e3-84a3e13b431f,Credit Card,Credit Card Account,USD,-369630,dormant,2026-02-20T10:56:27.137Z
ea8b5a61-f5ea-4565-81cf-0689127c139d,dbd369da-74cb-4a46-a6e3-84a3e13b431f,Mortgage,Mortgage Account,USD,-417378,active,2026-02-20T10:56:27.137Z
fdc6b206-31fe-4fab-83da-23a160fc99e2,dbd369da-74cb-4a46-a6e3-84a3e13b431f,Savings,Savings Account,USD,49762,active,2026-02-20T10:56:27.137Z
c23da0ea-c9c8-4fe6-837d-51d7cba75a1c,5e1af947-3e15-405b-8e12-cf0aab3675d1,Savings,Savings Account,USD,13174,active,2026-02-20T10:56:27.137Z
9a75c9ee-feaa-4787-aa8b-7080a719c031,5e1af947-3e15-405b-8e12-cf0aab3675d1,Checking,Checking Account,USD,47365,active,2026-02-20T10:56:27.137Z
43b01802-8f9a-4bc8-b108-98ce3bc0daeb,ebf09f80-76c6-4295-8913-d055bf6ff72a,Savings,Savings Account,USD,6733,active,2026-02-20T10:56:27.137Z
b7c17c32-3438-473e-b8e2-c9464251f54c,ebf09f80-76c6-4295-8913-d055bf6ff72a,Credit Card,Credit Card Account,USD,-33322,dormant,2026-02-20T10:56:27.137Z
12e32230-9b88-4f94-bc0b-97e9d1513a23,ebf09f80-76c6-4295-8913-d055bf6ff72a,Savings,Savings Account,USD,38433,active,2026-02-20T10:56:27.137Z
3b95babe-aa12-4577-9450-cbc9c72728c5,ebf09f80-76c6-4295-8913-d055bf6ff72a,Investment,Investment Account,USD,5260,active,2026-02-20T10:56:27.137Z
a51c1ac1-cd11-41af-bfcb-8bd4f9914fba,369e44d0-fdc4-4ba2-975e-08e370123ac4,Mortgage,Mortgage Account,USD,-446735,dormant,2026-02-20T10:56:27.137Z
7ccbac0b-91df-4f22-a080-f17a73f23c39,369e44d0-fdc4-4ba2-975e-08e370123ac4,Investment,Investment Account,USD,42555,active,2026-02-20T10:56:27.137Z
7c1262bc-3917-4d3e-9e57-7e9522dd1c7c,f6f27cb6-6651-4635-b5be-25c6f02e6669,Savings,Savings Account,USD,3038936,active,2026-02-20T10:56:27.137Z
2b12552b-507c-4df9-b1d0-1f4753570e4f,bd3de305-465f-4ac2-a1b4-cb35de26af9b,Mortgage,Mortgage Account,USD,-71993,active,2026-02-20T10:56:27.137Z
e06ca823-84a1-48c0-a601-78011810c2c7,5866b731-dca4-44cf-b42e-89dae9b6fc56,Checking,Checking Account,USD,6052,active,2026-02-20T10:56:27.137Z
acd8fc61-264a-45fb-8722-c9fc24889df4,99590770-73bc-4232-9e3a-8e15453a0e1e,Credit Card,Credit Card Account,USD,-267898,active,2026-02-20T10:56:27.137Z
80855b68-111f-4f9d-b185-660770774a7d,99590770-73bc-4232-9e3a-8e15453a0e1e,Credit Card,Credit Card Account,USD,-331387,active,2026-02-20T10:56:27.137Z
b86957af-abfe-4505-8e61-89d7e5c4ab3a,8cc7a8d3-8a27-4cbb-8844-f7218f4e037d,Checking,Checking Account,USD,38758,active,2026-02-20T10:56:27.137Z
9daca5b5-b0b1-48c2-b4ff-a3c4d618b47f,8cc7a8d3-8a27-4cbb-8844-f7218f4e037d,Checking,Checking Account,USD,11446,dormant,2026-02-20T10:56:27.137Z
42cb0bb2-8035-4041-8359-7cf0567c2264,8cc7a8d3-8a27-4cbb-8844-f7218f4e037d,Savings,Savings Account,USD,11918,active,2026-02-20T10:56:27.137Z
97249483-d191-4d9d-88da-5e288971c03f,8cc7a8d3-8a27-4cbb-8844-f7218f4e037d,Checking,Checking Account,USD,1980,active,2026-02-20T10:56:27.137Z
ae54cfdb-f781-4ad2-83e2-44f62660fcf6,99500d7b-9bae-4d16-9fe3-65c7fca50747,Investment,Investment Account,USD,18639,dormant,2026-02-20T10:56:27.137Z
46081772-4333-4176-9180-9c777caedf12,99500d7b-9bae-4d16-9fe3-65c7fca50747,Savings,Savings Account,USD,18631,active,2026-02-20T10:56:27.137Z
abd61ea0-8e9e-448b-bc53-0ba1de193c09,99500d7b-9bae-4d16-9fe3-65c7fca50747,Investment,Investment Account,USD,4482,dormant,2026-02-20T10:56:27.137Z
b86d209d-8c5f-4765-8dca-d2bfc30c73ea,8d3b46d9-98d5-4139-8cc4-44f3f1ce3904,Credit Card,Credit Card Account,USD,-439793,active,2026-02-20T10:56:27.137Z
8cb12468-bcbf-4a93-ba7d-c11c23858773,8d3b46d9-98d5-4139-8cc4-44f3f1ce3904,Mortgage,Mortgage Account,USD,-9587,active,2026-02-20T10:56:27.137Z
d2384b74-dec4-4970-b90c-1fc8b860f4e0,8d3b46d9-98d5-4139-8cc4-44f3f1ce3904,Checking,Checking Account,USD,6891,dormant,2026-02-20T10:56:27.137Z
a52b86a6-894a-4aab-bd78-b0261dfac94d,e37e3e1e-9038-4e84-a5ae-f1502bfbcdc9,Checking,Checking Account,USD,20584,active,2026-02-20T10:56:27.137Z
55a54214-7914-4fae-adab-47fb863c9213,e37e3e1e-9038-4e84-a5ae-f1502bfbcdc9,Checking,Checking Account,USD,31946,dormant,2026-02-20T10:56:27.137Z
260159f7-abd3-4f17-a537-0ff18e9eebeb,e37e3e1e-9038-4e84-a5ae-f1502bfbcdc9,Investment,Investment Account,USD,38004,active,2026-02-20T10:56:27.137Z
d302af98-e769-4fe3-8808-5c33dd39aa09,e37e3e1e-9038-4e84-a5ae-f1502bfbcdc9,Credit Card,Credit Card Account,USD,-338225,dormant,2026-02-20T10:56:27.137Z
f09e08c4-3b0f-4d54-af4c-d84a25aebc20,cb6bb991-fea5-4b4a-b733-d37252b28d5f,Investment,Investment Account,USD,43278,active,2026-02-20T10:56:27.137Z
cb2cd8e7-8389-4c86-8f89-6b539bfdba2f,cb6bb991-fea5-4b4a-b733-d37252b28d5f,Investment,Investment Account,USD,11195,active,2026-02-20T10:56:27.137Z
79642b9a-a080-411e-9e8a-dbb992a0d970,e5bd2b7a-6f06-445e-b24e-7d7991a1874d,Credit Card,Credit Card Account,USD,-35305,active,2026-02-20T10:56:27.137Z
90f9b94d-c5fa-4d51-a6ea-a50458104bb4,7c96872e-3a57-4840-a121-4907090ee473,Checking,Checking Account,USD,46219,active,2026-02-20T10:56:27.137Z
fed9f3a1-3e53-4268-a0f9-839e6a1e123d,42458a0a-1d87-42ac-b126-3675719201d3,Credit Card,Credit Card Account,USD,-108536,active,2026-02-20T10:56:27.137Z
420a234e-10b6-43e9-a57b-8354112ac97e,42458a0a-1d87-42ac-b126-3675719201d3,Mortgage,Mortgage Account,USD,-5792,dormant,2026-02-20T10:56:27.137Z
4f57784b-f0ec-481d-9db8-0dcf8d1eb25b,6e4bf7e1-5380-406b-b77d-c082d4c2f478,Mortgage,Mortgage Account,USD,-290093,dormant,2026-02-20T10:56:27.137Z
2f4f7668-0995-414e-9854-1dca8beedcbc,6e4bf7e1-5380-406b-b77d-c082d4c2f478,Investment,Investment Account,USD,306776,active,2026-02-20T10:56:27.137Z
a4d8b444-86d4-4aca-ab49-42fd33e68f59,6e4bf7e1-5380-406b-b77d-c082d4c2f478,Credit Card,Credit Card Account,USD,-111665,active,2026-02-20T10:56:27.137Z
15994930-bdaf-41d1-b0cb-60a404ca9f48,b8ddbeb7-20a1-44fa-abf3-68e47a59a991,Credit Card,Credit Card Account,USD,-8707,dormant,2026-02-20T10:56:27.137Z
2f549616-4e23-4736-a2ac-7c0d721dd233,de5f876b-67c2-4523-82ff-e8968c99ceeb,Credit Card,Credit Card Account,USD,-44270,active,2026-02-20T10:56:27.137Z
97ddf6e1-269f-481d-85ee-b016d535e392,f0a0bfd0-965d-4225-a380-e85a4301028f,Checking,Checking Account,USD,36765,dormant,2026-02-20T10:56:27.137Z
effc724f-2697-4a38-81d6-7b24b189ab9f,f0a0bfd0-965d-4225-a380-e85a4301028f,Credit Card,Credit Card Account,USD,-444460,dormant,2026-02-20T10:56:27.137Z
cacd4bac-2da6-4d58-92b1-ea1f98bb9a8d,1b069bea-ef0a-4031-8bb0-609341f576cc,Credit Card,Credit Card Account,USD,-146237,dormant,2026-02-20T10:56:27.137Z
03ddde5c-a00c-4842-8251-0e7507b78fa4,1b069bea-ef0a-4031-8bb0-609341f576cc,Savings,Savings Account,USD,46959,dormant,2026-02-20T10:56:27.137Z
413569f8-4706-4f95-8d21-b85a29e50d42,1b069bea-ef0a-4031-8bb0-609341f576cc,Mortgage,Mortgage Account,USD,-105126,dormant,2026-02-20T10:56:27.137Z
ffb382d0-9995-4484-933b-7bd6cafbf2d1,1b069bea-ef0a-4031-8bb0-609341f576cc,Investment,Investment Account,USD,32424,dormant,2026-02-20T10:56:27.137Z
abd3a9b6-fb88-4bcf-90ca-03b0ba9ff7d3,eee35d5c-d00e-4e04-8859-4d2c84a5c55a,Savings,Savings Account,USD,7424,active,2026-02-20T10:56:27.138Z
299b52c8-9bce-47b9-a3f1-199d7d29960d,eee35d5c-d00e-4e04-8859-4d2c84a5c55a,Investment,Investment Account,USD,42098,active,2026-02-20T10:56:27.138Z
bd3dc9bf-ec8d-4a2a-8514-10f8715da40e,eee35d5c-d00e-4e04-8859-4d2c84a5c55a,Mortgage,Mortgage Account,USD,-133194,dormant,2026-02-20T10:56:27.138Z
642c0db4-ed62-4cd3-84a7-aa62e2ef19d9,e68ca00b-64df-48ed-a8aa-13f9935df6c7,Mortgage,Mortgage Account,USD,-16286,dormant,2026-02-20T10:56:27.138Z
8cc91246-5590-41a1-b6ab-f0e55de50fd1,e68ca00b-64df-48ed-a8aa-13f9935df6c7,Checking,Checking Account,USD,516157,active,2026-02-20T10:56:27.138Z
3fd564a9-92f6-42c1-acf6-61b5191b82ba,e68ca00b-64df-48ed-a8aa-13f9935df6c7,Mortgage,Mortgage Account,USD,-498578,dormant,2026-02-20T10:56:27.138Z
35213ce5-ab56-4019-a06e-4557b4bd81de,6b723d88-b78d-41f4-98ff-576d57eb84eb,Credit Card,Credit Card Account,USD,-17501,active,2026-02-20T10:56:27.138Z
925abd1c-71b4-4c23-8875-4b64d943be96,6b723d88-b78d-41f4-98ff-576d57eb84eb,Investment,Investment Account,USD,4316,active,2026-02-20T10:56:27.138Z
689cc088-a3db-46b8-8abd-6efcbf14981e,6b723d88-b78d-41f4-98ff-576d57eb84eb,Mortgage,Mortgage Account,USD,-15976,dormant,2026-02-20T10:56:27.138Z
e0822f95-2aa1-4a25-a164-11e9c644362b,e2a7a5f1-3a9b-47d1-b551-ef6a69a66627,Credit Card,Credit Card Account,USD,-387206,active,2026-02-20T10:56:27.138Z
83ac37de-45f3-485f-a45c-87b521d8a425,f4651b7d-7fe1-45ff-b13e-c47b7534fdc0,Savings,Savings Account,USD,33412,active,2026-02-20T10:56:27.138Z
18a27fa8-2c0f-4ac4-82f8-537f4a26c6d0,f4651b7d-7fe1-45ff-b13e-c47b7534fdc0,Checking,Checking Account,USD,39617,active,2026-02-20T10:56:27.138Z
a22c7338-3169-42fe-9bb6-740b59e403ae,f4651b7d-7fe1-45ff-b13e-c47b7534fdc0,Checking,Checking Account,USD,43188,dormant,2026-02-20T10:56:27.138Z
8a732165-4b1a-4155-8567-8bbeec1a3c1e,f4651b7d-7fe1-45ff-b13e-c47b7534fdc0,Savings,Savings Account,USD,21498,active,2026-02-20T10:56:27.138Z
6dc754d4-667c-4136-9341-1d8efd99f5f0,aa7a0c28-043e-46f8-8656-48cd6048bc03,Savings,Savings Account,USD,2440,active,2026-02-20T10:56:27.138Z
77e90d70-d753-440f-8f94-3cb4e7546ea5,0c1c2d47-59c6-46c5-b325-c4972740cacb,Savings,Savings Account,USD,17798,active,2026-02-20T10:56:27.138Z
33c76005-8c0d-4483-b05c-8905181f57ca,0c1c2d47-59c6-46c5-b325-c4972740cacb,Investment,Investment Account,USD,34681,active,2026-02-20T10:56:27.138Z
63a4d3b2-e1ee-4fbe-950b-b72a45b6639f,cb15d991-bb22-41de-8b64-3617133fe334,Savings,Savings Account,USD,21853,active,2026-02-20T10:56:27.138Z
5e45df9c-0674-42c1-93db-a42811f76ba6,cb15d991-bb22-41de-8b64-3617133fe334,Checking,Checking Account,USD,47028,active,2026-02-20T10:56:27.138Z
b7c0b06a-15b2-4a0b-8ff5-2926d2addfe7,09e6eb13-338b-48a0-8bd8-97d246466f0d,Savings,Savings Account,USD,8017,dormant,2026-02-20T10:56:27.138Z
b2084e8d-2699-4815-8ddd-77e707ae51ea,09e6eb13-338b-48a0-8bd8-97d246466f0d,Credit Card,Credit Card Account,USD,-8909,dormant,2026-02-20T10:56:27.138Z
65901b1f-c72f-449d-8bbd-cbfa0e480379,09e6eb13-338b-48a0-8bd8-97d246466f0d,Savings,Savings Account,USD,6983,active,2026-02-20T10:56:27.138Z
105a3d1e-cac3-4aad-a87e-419c9ba14c5f,09e6eb13-338b-48a0-8bd8-97d246466f0d,Investment,Investment Account,USD,3865,dormant,2026-02-20T10:56:27.138Z
9dd234ac-7776-421b-998d-10afb4d230c9,8b658715-8cc3-46ce-bf71-aa6fe75d2e0a,Checking,Checking Account,USD,1967,active,2026-02-20T10:56:27.138Z
2caec389-4159-4ac7-992a-50c2c454c948,26401cc5-5875-40ce-b7b1-195b3d6ad50c,Mortgage,Mortgage Account,USD,-281287,dormant,2026-02-20T10:56:27.138Z
079edf46-5fd2-43a7-88d2-1ddfa55786f7,26401cc5-5875-40ce-b7b1-195b3d6ad50c,Mortgage,Mortgage Account,USD,-174254,active,2026-02-20T10:56:27.138Z
7300861e-be70-453f-9ca8-a13c9402d93d,26401cc5-5875-40ce-b7b1-195b3d6ad50c,Checking,Checking Account,USD,43282,dormant,2026-02-20T10:56:27.138Z
7a847b43-1d13-4329-998e-8df81be97b69,26401cc5-5875-40ce-b7b1-195b3d6ad50c,Investment,Investment Account,USD,9941,dormant,2026-02-20T10:56:27.138Z
1c6674fd-4fee-4018-8414-0b7b834462e6,02c2944f-9071-4111-873b-0c9d0bc3ce0f,Credit Card,Credit Card Account,USD,-11612,active,2026-02-20T10:56:27.138Z
0ddac746-10d2-4a6f-86b9-48463acf0953,02c2944f-9071-4111-873b-0c9d0bc3ce0f,Checking,Checking Account,USD,49166,dormant,2026-02-20T10:56:27.138Z
2fe890d8-9e23-4266-97fc-90cabb1a8b9a,26c7361c-2ba2-4270-a41b-b74859eb90f6,Credit Card,Credit Card Account,USD,-430569,dormant,2026-02-20T10:56:27.138Z
b5a55950-2ab9-49e6-951d-8d8fdae808ae,26c7361c-2ba2-4270-a41b-b74859eb90f6,Mortgage,Mortgage Account,USD,-245007,dormant,2026-02-20T10:56:27.138Z
f74426c9-297e-4d04-8bf9-c0c1aa6f3a3d,26c7361c-2ba2-4270-a41b-b74859eb90f6,Investment,Investment Account,USD,21725,dormant,2026-02-20T10:56:27.138Z
a70efaa2-53e4-494b-8ae0-caf121677407,26c7361c-2ba2-4270-a41b-b74859eb90f6,Savings,Savings Account,USD,5923,dormant,2026-02-20T10:56:27.138Z
2b250dd3-a4c4-4ba9-a25b-1b5d707beb4e,156c1738-c1c1-4e35-8ad9-5291514c2de8,Credit Card,Credit Card Account,USD,-473693,active,2026-02-20T10:56:27.138Z
83e4a86a-07bc-4a5b-98cd-c8bbb231ff80,156c1738-c1c1-4e35-8ad9-5291514c2de8,Checking,Checking Account,USD,35378,dormant,2026-02-20T10:56:27.138Z
cbdc1d39-a916-46c3-a1c5-b506904be323,273dc036-43ea-4efc-a6dc-50adc7de4d7e,Savings,Savings Account,USD,49431,dormant,2026-02-20T10:56:27.138Z
5248911b-8089-4b7e-90aa-176e5d76f6b9,273dc036-43ea-4efc-a6dc-50adc7de4d7e,Credit Card,Credit Card Account,USD,-85216,dormant,2026-02-20T10:56:27.138Z
6878ec30-ec5a-4be6-a9b9-faf5f29d34b9,2cbcad59-2d1e-4840-b99b-d6f7d689cf11,Checking,Checking Account,USD,13982,active,2026-02-20T10:56:27.138Z
f36e78b9-b144-4bcf-b950-0f8bee37c173,00ee7b79-1172-4f17-9778-7191bd487d84,Savings,Savings Account,USD,43153,active,2026-02-20T10:56:27.138Z
ea383a6c-9b33-4ec7-a9ec-09381e1110a3,00ee7b79-1172-4f17-9778-7191bd487d84,Mortgage,Mortgage Account,USD,-481486,dormant,2026-02-20T10:56:27.138Z
a7bb968b-b3d8-47e9-8639-0061cd532f49,09c45bc9-64db-479a-b10b-375b284427a0,Investment,Investment Account,USD,14147,active,2026-02-20T10:56:27.138Z
3322c660-a618-4820-9b1c-fd250c6d59bd,09c45bc9-64db-479a-b10b-375b284427a0,Credit Card,Credit Card Account,USD,-117375,dormant,2026-02-20T10:56:27.138Z
de59b607-e27f-4f3c-b301-bd5d68319762,09c45bc9-64db-479a-b10b-375b284427a0,Investment,Investment Account,USD,11711,active,2026-02-20T10:56:27.138Z
177baa47-b6f4-4b9d-83e4-4da7505ef466,1f544fa9-244e-4965-a400-44adf579e5e7,Savings,Savings Account,USD,31766,dormant,2026-02-20T10:56:27.138Z
027d087c-601c-4110-a984-a701c942c433,1f544fa9-244e-4965-a400-44adf579e5e7,Mortgage,Mortgage Account,USD,-402866,active,2026-02-20T10:56:27.138Z
670d8be8-773f-4505-9525-76f5146239b5,1f544fa9-244e-4965-a400-44adf579e5e7,Mortgage,Mortgage Account,USD,-203731,active,2026-02-20T10:56:27.138Z
0dc397fe-3f57-4c01-9359-64a256a97e19,35227bf1-a62a-4f9e-9523-e0a24bfdbeff,Mortgage,Mortgage Account,USD,-177466,active,2026-02-20T10:56:27.138Z
b14ea56e-59bd-4b0b-8594-60a26c6d6725,35227bf1-a62a-4f9e-9523-e0a24bfdbeff,Credit Card,Credit Card Account,USD,-295621,active,2026-02-20T10:56:27.138Z
7e36d2f3-1430-49f3-ab7e-e59ee39a9582,d930c2b7-747a-4158-84c7-0dff82043d6d,Credit Card,Credit Card Account,USD,-253015,dormant,2026-02-20T10:56:27.138Z
2dcc5400-4c43-4964-a943-7ebb3d8d58a5,d930c2b7-747a-4158-84c7-0dff82043d6d,Investment,Investment Account,USD,46105,dormant,2026-02-20T10:56:27.138Z
05ed15ed-868d-4287-8033-65cf71e6b84d,d930c2b7-747a-4158-84c7-0dff82043d6d,Mortgage,Mortgage Account,USD,-390189,dormant,2026-02-20T10:56:27.138Z
fdec3f53-4b85-4372-9abb-4abd681d0bf0,ff241b7b-5cf7-4e15-b4e7-0d8e238e1bbf,Savings,Savings Account,USD,25895,active,2026-02-20T10:56:27.138Z
ea5eae70-42d9-463a-8ca6-83fdc1a0a06d,ff241b7b-5cf7-4e15-b4e7-0d8e238e1bbf,Investment,Investment Account,USD,32150,active,2026-02-20T10:56:27.138Z
531f32f1-89b5-4396-8974-35ce0c3e5f9c,ff241b7b-5cf7-4e15-b4e7-0d8e238e1bbf,Credit Card,Credit Card Account,USD,-430064,active,2026-02-20T10:56:27.138Z
9031b602-6c91-40af-aa78-02dc0354ace6,ff241b7b-5cf7-4e15-b4e7-0d8e238e1bbf,Savings,Savings Account,USD,1451,active,2026-02-20T10:56:27.138Z
16dedb31-a2db-41b4-a8e3-b821444cd076,76da3d76-836b-4ee4-8bc1-4615deeabe9d,Credit Card,Credit Card Account,USD,-251843,active,2026-02-20T10:56:27.138Z
8b4eae91-bb29-4738-8a54-8d0af245c699,76da3d76-836b-4ee4-8bc1-4615deeabe9d,Investment,Investment Account,USD,1783,active,2026-02-20T10:56:27.138Z
db950c57-6bad-40a0-aecf-e3b23b0b06a1,76da3d76-836b-4ee4-8bc1-4615deeabe9d,Credit Card,Credit Card Account,USD,-45768,active,2026-02-20T10:56:27.138Z
f75580c4-c2da-4d87-b683-dca3936d43cc,9bb24c1e-3b9e-4798-9db4-7cd85795bc29,Credit Card,Credit Card Account,USD,-291361,dormant,2026-02-20T10:56:27.138Z
